ID_ISSUE;ID_USUARIO_COMENTARIO;DATA_REGISTRO
13441045;973550;26/04/2013
13441045;4058321;26/04/2013
13441045;4058321;26/04/2013
13441045;15655;26/04/2013
13441045;15655;26/04/2013
13441045;4058321;26/04/2013
13441045;4058321;01/05/2013
13441045;139095;01/05/2013
13441045;139095;01/05/2013
13441045;4058321;01/05/2013
13441045;139095;01/05/2013
13441045;139095;01/05/2013
13441045;216296;07/05/2013
13441045;4058321;08/05/2013
13441045;4058321;08/05/2013
13441045;15655;08/05/2013
13441045;4058321;12/05/2013
13441045;4058321;19/06/2013
13441045;4058321;19/06/2013
13441045;2624357;20/06/2013
13441045;4058321;20/06/2013
13441045;15655;21/06/2013
13441045;4058321;02/07/2013
13441045;127535;31/07/2013
13441045;630490;06/08/2013
13441045;677167;09/08/2013
13441045;1316517;09/08/2013
13441045;857940;16/08/2013
13441045;142708;28/08/2013
13441045;139483;28/08/2013
13441045;1429729;11/09/2013
13441045;5079898;17/09/2013
13441045;694091;17/09/2013
13441045;1188039;18/09/2013
13441045;994646;02/10/2013
13441045;1316517;02/10/2013
13441045;4058321;16/10/2013
13441045;3741866;24/11/2013
13441045;2036690;25/11/2013
13441045;216296;07/12/2013
13441045;4058321;07/12/2013
13441045;216296;10/12/2013
13441045;4058321;10/12/2013
13441045;216296;10/12/2013
13441045;1316517;11/12/2013
13441045;1316517;11/12/2013
13441045;1316517;04/02/2014
13441045;2980550;12/02/2014
13441045;2294695;12/02/2014
13441045;4058321;12/02/2014
13441045;2294695;12/02/2014
13441045;4058321;12/02/2014
13441045;2294695;12/02/2014
13441045;4058321;13/02/2014
13441045;2294695;13/02/2014
13441045;4058321;13/02/2014
13441045;2294695;13/02/2014
13441045;216296;19/03/2014
13441045;1113178;07/11/2014
13441045;1136491;19/11/2014
13441045;405975;08/12/2014
13441045;711058;11/12/2014
13441045;1770779;12/12/2014
13441045;1933516;15/12/2014
13441045;463317;08/01/2015
13441045;15655;08/01/2015
13441045;463317;08/01/2015
13441045;15655;08/01/2015
13441045;463317;10/01/2015
13441045;391394;12/03/2015
13441045;2624357;17/03/2015
13440130;15655;01/05/2013
13440130;391394;01/05/2013
13440130;15655;03/05/2013
13440130;391394;04/05/2013
13440130;391394;05/05/2013
13440130;15655;09/05/2013
13440130;391394;09/05/2013
13440130;391394;20/05/2013
13440130;3276992;20/05/2013
13440130;391394;20/05/2013
13440130;3276992;21/05/2013
13440130;391394;21/05/2013
13440130;3276992;21/05/2013
13440130;391394;21/05/2013
13440130;3276992;21/05/2013
13440130;391394;21/05/2013
13440130;3276992;22/05/2013
13440130;391394;22/05/2013
13440130;391394;28/07/2013
13440130;4038192;31/12/2013
13440130;391394;31/12/2013
13440130;4038192;01/01/2014
13440130;391394;01/01/2014
13440130;4038192;01/01/2014
13440130;4038192;01/01/2014
13440130;391394;01/01/2014
13440130;4038192;01/01/2014
13438637;15655;01/05/2013
13438637;275268;07/05/2013
13438637;15655;07/05/2013
13438637;15655;08/05/2013
13438637;275268;14/05/2013
13438637;275268;15/05/2013
13438637;445106;15/05/2013
13438637;275268;21/05/2013
13438637;199499;21/05/2013
13438637;216296;03/07/2013
13429079;693476;09/06/2013
13429079;693476;12/06/2013
13429079;474988;24/08/2013
13428913;249858;08/05/2013
13428913;15655;08/05/2013
13428913;249858;08/05/2013
13428913;15655;08/05/2013
13428913;1476792;12/08/2013
13428594;216296;03/05/2013
13428594;15655;03/05/2013
13428594;391394;05/05/2013
13428594;15655;08/05/2013
13428594;391394;08/05/2013
13428594;15655;08/05/2013
13428594;391394;08/05/2013
13428594;15655;02/07/2013
13428594;391394;02/07/2013
13428594;391394;02/07/2013
13428594;216296;10/07/2013
13428594;391394;11/07/2013
13428594;973550;11/07/2013
13428594;391394;11/07/2013
13428594;216296;12/07/2013
13428594;973550;12/07/2013
13428594;973550;12/07/2013
13428594;391394;12/07/2013
13428594;973550;13/07/2013
13428594;391394;13/07/2013
13428594;973550;14/07/2013
13423454;1313652;19/04/2013
13423454;2043945;19/04/2013
13423454;1313652;20/04/2013
13423454;973550;20/04/2013
13423454;15655;23/04/2013
13408440;350165;23/04/2013
13408440;216296;25/04/2013
13408440;216296;25/04/2013
13408440;77516;25/04/2013
13408440;77516;30/04/2013
13408440;423822;19/09/2013
13408440;77516;24/09/2013
13408440;431064;04/09/2014
13408168;15655;20/04/2013
13408168;445792;20/04/2013
13406153;15655;19/04/2013
13398677;282906;15/05/2013
13398677;4201228;15/05/2013
13398677;282906;15/05/2013
13398677;4201228;15/05/2013
13398677;505216;17/07/2013
13398677;973550;17/07/2013
13398677;85351;03/10/2013
13398677;216296;11/01/2014
13398677;2294695;11/01/2014
13398677;760112;15/01/2014
13398677;760112;15/01/2014
13398677;74486;07/02/2014
13398677;5142129;13/02/2014
13391681;3146164;21/04/2013
13391681;655146;30/05/2013
13391681;3055020;30/05/2013
13391681;1808875;19/06/2013
13391681;474988;24/08/2013
13391681;3657993;27/08/2013
13391681;474988;28/08/2013
13391681;47317;10/09/2013
13391681;356375;24/09/2014
13391681;1165758;22/10/2014
13391681;1426521;10/11/2014
13391681;1165758;10/11/2014
13391681;1153097;27/04/2017
13389262;15655;19/04/2013
13368810;111951;18/04/2013
13368810;216296;18/04/2013
13368810;515722;19/04/2013
13365985;465414;18/04/2013
13365985;2565094;18/04/2013
13357642;15655;19/04/2013
13349603;101239;24/04/2013
13349603;101239;24/04/2013
13349603;76594;28/06/2013
13349603;178242;28/06/2013
13349603;1764;27/08/2013
13349603;249800;04/09/2013
13349603;474988;11/01/2014
13345160;474988;24/08/2013
13341509;15655;19/04/2013
13340207;15655;23/04/2013
13340207;15655;23/04/2013
13340207;378207;23/04/2013
13340207;15655;23/04/2013
13340207;378207;23/04/2013
13340207;15655;23/04/2013
13340207;497168;25/04/2013
13340207;15655;29/04/2013
13337774;1614608;18/04/2013
13337774;1986470;21/04/2013
13337774;2034877;01/05/2013
13337774;447786;15/05/2013
13337774;2034877;16/05/2013
13337774;447786;16/05/2013
13337774;2034877;16/05/2013
13337774;105007;16/05/2013
13337774;105007;16/05/2013
13337774;447786;16/05/2013
13337774;1263321;17/05/2013
13337774;1263321;23/05/2013
13337774;1263321;23/05/2013
13337774;447786;23/05/2013
13337774;2034877;23/05/2013
13337774;447786;23/05/2013
13337774;1263321;23/05/2013
13337774;447786;23/05/2013
13337774;1263321;23/05/2013
13337774;2320890;09/07/2013
13337774;447786;09/07/2013
13337774;2320890;09/07/2013
13337774;973550;09/07/2013
13336181;941513;18/04/2013
13331496;1304890;07/05/2013
13331496;1304890;07/05/2013
13331496;474988;24/08/2013
13331496;604146;29/08/2013
13331496;12905624;11/09/2015
13331496;4961954;23/09/2015
13329769;15655;23/04/2013
13329769;15655;25/04/2013
13329764;474988;24/08/2013
13324868;15655;01/05/2013
13324868;3012099;03/06/2013
13323897;15655;19/04/2013
13323897;15655;19/04/2013
13323897;365385;19/04/2013
13323897;365385;04/05/2013
13323897;15655;08/05/2013
13323897;365385;08/05/2013
13323897;365385;10/05/2013
13323897;365385;10/05/2013
13323897;15655;10/05/2013
13323897;365385;12/05/2013
13323897;15655;14/05/2013
13323897;365385;14/05/2013
13323897;15655;11/06/2013
13321679;1005260;06/05/2013
13321679;127199;07/05/2013
13321679;1263321;07/05/2013
13321679;105007;16/05/2013
13321679;127199;17/05/2013
13321679;1263321;17/05/2013
13321679;447786;17/05/2013
13321679;105007;19/05/2013
13321679;1377076;20/05/2013
13321679;127199;22/05/2013
13321679;111951;28/05/2013
13321679;127199;28/05/2013
13321679;140343;28/05/2013
13321679;1263321;29/05/2013
13321679;111951;30/05/2013
13321679;447786;30/05/2013
13321679;1263321;30/05/2013
13321679;216296;05/06/2013
13321679;1005260;05/06/2013
13321679;216296;05/06/2013
13321679;216296;05/06/2013
13321679;6306;10/06/2013
13321679;3742606;11/06/2013
13321679;1203104;17/07/2013
13321679;15655;17/07/2013
13321679;1263321;17/07/2013
13321679;216296;19/07/2013
13321679;15655;22/07/2013
13321679;1483696;01/09/2013
13320758;15655;19/04/2013
13320630;15655;19/04/2013
13319397;15655;17/04/2013
13319397;15655;19/04/2013
13307102;474988;24/08/2013
13307102;2134568;24/08/2013
13307102;474988;28/08/2013
13307102;1740641;28/08/2013
13307102;474988;28/08/2013
13294929;941513;18/04/2013
13287440;248811;05/07/2013
13287440;132078;10/07/2013
13282818;973550;20/04/2013
13282818;1285584;22/04/2013
13282818;1285584;23/04/2013
13282818;15655;23/04/2013
13282818;15655;23/04/2013
13282818;1894509;23/04/2013
13282818;15655;23/04/2013
13282818;216296;23/04/2013
13282818;1285584;24/04/2013
13282818;15655;24/04/2013
13282818;3464445;22/08/2016
13275127;15655;17/04/2013
13275127;2319711;18/04/2013
13275127;2319711;19/04/2013
13275127;2319711;23/04/2013
13275127;2319711;25/04/2013
13275127;15655;25/04/2013
13275127;2319711;25/04/2013
13275127;15655;08/05/2013
13275084;15655;17/04/2013
13274562;474988;24/08/2013
13274562;2026300;28/08/2013
13274562;474988;28/08/2013
13274562;2026300;28/08/2013
13274562;1060767;04/09/2013
13274562;1153097;12/06/2014
13274562;474988;12/06/2014
13274318;15655;17/04/2013
13273875;15655;17/04/2013
13271832;15655;17/04/2013
13271832;15655;17/04/2013
13271832;391394;17/04/2013
13271832;15655;17/04/2013
13271529;391394;16/04/2013
13267696;474988;24/08/2013
13256586;502633;18/04/2013
13256586;111951;23/04/2013
13251746;15655;16/04/2013
13241940;15655;16/04/2013
13237416;474988;24/08/2013
13232203;93018;15/07/2013
13232203;134505;15/07/2013
13232203;93018;15/07/2013
13224713;1152066;22/05/2014
13223906;15655;16/04/2013
13223906;2081709;17/04/2013
13223906;15655;17/04/2013
13223906;15655;08/05/2013
13223906;2081709;08/05/2013
13223906;15655;08/05/2013
13223906;216296;16/05/2013
13223906;216296;16/05/2013
13208533;474988;24/08/2013
13205133;15655;16/04/2013
13185539;521109;15/04/2013
13185539;794414;15/04/2013
13185539;15655;15/04/2013
13185539;15655;15/04/2013
13185539;794414;16/04/2013
13185539;15655;16/04/2013
13185539;521109;16/04/2013
13185539;15655;16/04/2013
13185539;15655;08/05/2013
13178670;298598;27/07/2013
13178670;682658;16/09/2013
13178670;682658;16/09/2013
13178670;682658;06/12/2013
13178670;5596509;08/01/2014
13178670;216296;09/01/2014
13178670;5596509;09/01/2014
13178670;3372511;19/02/2014
13178670;3372511;19/02/2014
13178670;1652090;01/06/2014
13178670;3410264;02/06/2014
13178670;682658;02/06/2014
13178670;1679285;01/07/2014
13178670;2294695;01/07/2014
13178670;1679285;01/07/2014
13178670;2294695;01/07/2014
13178670;304943;04/07/2014
13178670;2294695;04/07/2014
13178670;304943;04/07/2014
13178670;2294695;04/07/2014
13178670;304943;04/07/2014
13178670;2294695;04/07/2014
13178670;1153097;04/07/2014
13178670;2294695;04/07/2014
13178670;304943;06/07/2014
13178670;1153097;06/07/2014
13178670;2294695;06/07/2014
13178670;304943;11/07/2014
13178670;738921;12/08/2014
13178670;85855;20/08/2014
13178670;1414577;29/08/2014
13178670;216296;29/08/2014
13178670;93018;29/08/2014
13178670;93018;03/09/2014
13178670;711058;19/03/2015
13178670;738921;19/03/2015
13178670;8604205;20/03/2015
13178670;15655;20/03/2015
13178670;15655;20/03/2015
13178670;358412;22/03/2015
13178670;15655;23/03/2015
13178670;719763;22/07/2015
13178670;4882879;06/06/2016
13178670;8604205;06/06/2016
13178670;6010696;25/01/2019
13178670;22563994;20/02/2019
13177903;973550;15/04/2013
13177903;547387;15/04/2013
13177903;4154385;16/04/2013
13174343;2584333;19/04/2013
13174343;1009410;19/04/2013
13174343;41239;04/07/2013
13174343;15655;15/11/2013
13172506;93018;14/06/2013
13172506;474988;24/08/2013
13169426;15655;08/05/2013
13169426;15655;08/05/2013
13168526;465414;14/04/2013
13168526;973550;14/04/2013
13168526;309113;14/04/2013
13168526;15655;15/04/2013
13168526;15655;15/04/2013
13160203;547387;13/04/2013
13160203;15655;23/04/2013
13160203;216296;23/04/2013
13160203;547387;23/04/2013
13160203;15655;24/04/2013
13160203;547387;25/04/2013
13160203;108273;11/07/2013
13160203;67923;12/07/2013
13160203;15655;12/07/2013
13160203;2503439;07/11/2017
13160203;15655;13/11/2017
13160203;2503439;13/11/2017
13159838;15655;15/04/2013
13156634;521109;13/04/2013
13156634;521109;13/04/2013
13156634;639983;13/04/2013
13156634;521109;13/04/2013
13156634;639983;15/04/2013
13156634;15655;16/04/2013
13156634;521109;16/04/2013
13156634;639983;17/04/2013
13156634;521109;17/04/2013
13156634;15655;08/05/2013
13150354;973550;13/04/2013
13149985;46647;13/04/2013
13149985;216296;13/04/2013
13144141;973550;13/04/2013
13141705;237580;25/04/2013
13141705;182397;26/06/2013
13141705;124937;28/06/2013
13141705;124937;28/06/2013
13141705;93018;18/03/2014
13141705;3915991;18/03/2014
13141705;93018;18/03/2014
13140908;1156716;31/07/2013
13140908;4732120;07/08/2013
13140908;1156716;07/08/2013
13140908;2842660;13/11/2013
13140908;216296;10/01/2014
13140908;1979321;20/01/2014
13140908;6433656;11/02/2014
13140908;329182;06/03/2014
13140908;819246;17/03/2014
13140908;879467;09/04/2014
13140908;2348508;14/04/2014
13140908;6763826;14/04/2014
13140908;2294695;14/04/2014
13140908;514767;16/04/2014
13140908;459282;19/04/2014
13140908;2686062;20/04/2014
13140908;426879;07/05/2014
13140908;1567498;15/05/2014
13140908;6686006;23/06/2014
13140908;2294695;23/06/2014
13140908;2294695;29/08/2014
13140908;137494;11/11/2014
13140908;2294695;11/11/2014
13140908;973550;11/11/2014
13140908;973550;11/11/2014
13140908;5192788;01/09/2015
13140908;8492662;11/11/2015
13140908;5192788;08/12/2015
13140908;8492662;09/12/2015
13140908;8604205;10/12/2015
13133488;474988;24/08/2013
13133488;350396;19/09/2013
13133390;521109;12/04/2013
13133390;502633;30/04/2013
13133390;157812;30/04/2013
13133390;502633;30/04/2013
13131099;216296;13/04/2013
13131099;515722;14/04/2013
13131099;1230185;16/04/2013
13131099;1235362;08/09/2013
13131099;208168;05/08/2014
13131020;216296;13/04/2013
13131020;515722;14/04/2013
13131020;1006291;30/04/2013
13131020;1781176;18/07/2013
13131020;15655;18/07/2013
13131020;1781176;18/07/2013
13131020;15655;18/07/2013
13131020;1781176;18/07/2013
13131020;15655;18/07/2013
13131020;1781176;18/07/2013
13131020;1836472;04/12/2013
13131020;2773950;22/02/2014
13131020;216296;24/02/2014
13131020;3735902;02/03/2014
13131020;216296;06/03/2014
13131020;738819;22/03/2014
13131020;61918;17/06/2014
13131020;1043784;07/07/2014
13131020;2294695;19/09/2014
13129648;15655;15/04/2013
13129512;111951;13/04/2013
13119032;973550;16/04/2013
13119032;15655;29/04/2013
13116309;15655;16/04/2013
13116309;15655;16/04/2013
13116309;15655;16/04/2013
13116309;982461;17/04/2013
13116309;982461;17/04/2013
13116309;15655;17/04/2013
13116309;1024005;19/04/2013
13116309;15655;25/04/2013
13116309;982461;26/04/2013
13116309;15655;29/04/2013
13116309;15655;30/04/2013
13104018;2319711;16/04/2013
13104018;2319711;17/04/2013
13104018;15655;17/04/2013
13094753;521109;12/04/2013
13094753;15655;16/04/2013
13094753;15655;16/04/2013
13094753;521109;16/04/2013
13094753;15655;16/04/2013
13094753;15655;16/04/2013
13094753;521109;16/04/2013
13094753;15655;16/04/2013
13094753;15655;16/04/2013
13094753;521109;16/04/2013
13094753;521109;17/04/2013
13094753;93018;23/04/2013
13094753;521109;23/04/2013
13094753;639983;23/04/2013
13094753;639983;23/04/2013
13094753;521109;23/04/2013
13094753;93018;24/04/2013
13094753;521109;24/04/2013
13094753;93018;01/05/2013
13094753;521109;02/05/2013
13094753;521109;02/05/2013
13094753;93018;06/05/2013
13094753;93018;09/05/2013
13094753;93018;17/05/2013
13094753;521109;17/05/2013
13089910;216296;11/04/2013
13087533;46647;11/04/2013
13087533;2081709;12/04/2013
13084387;3729857;23/05/2013
13082618;973550;11/04/2013
13082618;827445;11/04/2013
13080750;973550;11/04/2013
13080750;349460;11/04/2013
13073621;46647;11/04/2013
13073621;134455;12/04/2013
13073186;521109;20/05/2013
13071248;474988;24/08/2013
13066852;843807;15/04/2013
13066852;3186360;27/04/2013
13066852;3029066;30/04/2013
13066852;3854577;01/05/2013
13066852;1263321;06/05/2013
13066852;1640272;23/05/2013
13066852;918024;29/05/2013
13066852;1263321;29/05/2013
13066852;474988;24/08/2013
13066352;444206;25/04/2013
13066352;2797614;25/04/2013
13066352;770808;25/04/2013
13066352;2334281;21/05/2013
13066352;4058321;20/06/2013
13066352;474988;24/08/2013
13066352;444206;26/08/2013
13065882;474988;24/08/2013
13065882;5667554;11/10/2013
13065882;474988;11/10/2013
13065882;966342;06/02/2014
13065882;2294695;06/02/2014
13065882;966342;06/02/2014
13065882;2294695;06/02/2014
13065882;966342;06/02/2014
13065882;2294695;06/02/2014
13065882;966342;06/02/2014
13065882;966342;10/02/2014
13065882;966342;10/02/2014
13064571;15655;16/04/2013
13064571;941513;17/04/2013
13064571;941513;17/04/2013
13064571;768322;17/04/2013
13064571;941513;17/04/2013
13064571;768322;17/04/2013
13064571;15655;17/04/2013
13064571;575789;01/07/2015
13064571;15655;02/07/2015
13064571;15655;02/07/2015
13064571;575789;02/07/2015
13064571;15655;02/07/2015
13061087;476895;07/05/2013
13061087;15655;07/05/2013
13061087;1467716;13/12/2013
13061087;609945;10/08/2014
13061087;4747947;31/07/2015
13061087;5887928;13/09/2015
13061087;680120;12/10/2015
13060944;973550;13/04/2013
13060784;239838;13/08/2013
13060784;239838;14/08/2013
13060784;90689;14/08/2013
13060784;15655;06/12/2013
13060784;15655;06/12/2013
13060784;378207;06/12/2013
13060784;373775;07/12/2013
13060784;2294695;07/12/2013
13060784;15655;07/12/2013
13060784;2294695;07/12/2013
13060784;15655;07/12/2013
13060784;2294695;07/12/2013
13060784;15655;07/12/2013
13060784;2294695;09/12/2013
13060784;15655;17/12/2013
13059489;1091031;23/04/2013
13059489;474988;24/08/2013
13056460;111951;12/04/2013
13052772;465414;11/04/2013
13052630;465414;11/04/2013
13052630;2875429;11/04/2013
13052118;973550;13/04/2013
13051274;368013;12/04/2013
13051274;157812;16/04/2013
13051274;368013;16/04/2013
13051274;368013;24/04/2013
13051274;368013;24/04/2013
13051274;368013;24/04/2013
13051274;368013;28/04/2013
13048986;46647;11/04/2013
13035853;973550;11/04/2013
13035853;15655;15/04/2013
13027395;1108825;10/04/2013
13027395;25665;10/04/2013
13027395;25665;10/04/2013
13023663;474988;24/08/2013
13023663;2120258;24/08/2013
13019416;827445;11/04/2013
13013532;216296;11/04/2013
13013452;465414;10/04/2013
13013452;317943;10/04/2013
13013452;465414;10/04/2013
13013452;474988;24/08/2013
13008449;521109;10/04/2013
13008449;474988;24/08/2013
13007012;508983;10/04/2013
13007012;1483492;25/07/2013
13007012;508983;25/07/2013
13007012;1483492;25/07/2013
13007012;508983;25/07/2013
13007012;1483492;25/07/2013
13007012;508983;25/07/2013
13007012;1483492;25/07/2013
13007012;973550;25/07/2013
13007012;1483492;25/07/2013
13003801;474988;24/08/2013
13003128;1670984;29/04/2013
13003128;410832;29/04/2013
13003128;1670984;29/04/2013
13003128;858965;27/05/2013
13003128;1670984;05/06/2013
13003128;474988;24/08/2013
13003128;410832;24/08/2013
13003128;474988;28/08/2013
13003128;2142152;06/09/2013
13003128;1670984;06/09/2013
13003128;2562831;27/03/2014
13003128;2142152;27/03/2014
13003128;2562831;27/03/2014
12992942;474988;24/08/2013
12992942;2281220;24/08/2013
12992942;474988;27/08/2013
12992942;2281220;04/09/2013
12992942;429394;24/10/2013
12992942;1153097;12/01/2014
12992942;2281220;21/02/2014
12992942;589571;21/03/2014
12992942;1153097;21/03/2014
12979326;111951;11/04/2013
12975667;1024005;09/04/2013
12975667;4105229;12/04/2013
12975667;474988;24/08/2013
12975667;452091;12/12/2013
12975667;1024005;12/12/2013
12975667;452091;12/12/2013
12975667;1024005;12/12/2013
12975667;452091;12/12/2013
12965061;23480;27/05/2013
12965061;3865988;31/05/2013
12956877;216296;11/04/2013
12956094;474988;24/08/2013
12953922;2990030;09/04/2013
12953922;409228;02/06/2013
12953922;474988;24/08/2013
12951655;3384372;09/04/2013
12951655;31971;30/05/2013
12951655;2031812;16/07/2014
12950135;216296;11/04/2013
12948839;216296;11/04/2013
12945641;474988;24/08/2013
12945641;838679;12/09/2013
12941870;469192;24/04/2013
12941870;349460;20/05/2013
12941870;469192;21/05/2013
12941870;1093610;22/05/2013
12941870;349460;13/06/2013
12941870;4617626;15/06/2013
12941870;1093610;16/06/2013
12941870;92791;21/08/2013
12941870;187817;12/09/2013
12941870;5031413;09/01/2014
12941870;598063;14/01/2014
12941870;3479926;30/01/2014
12941870;2044172;01/03/2014
12941870;695866;17/03/2014
12941870;1202330;12/08/2014
12941870;6553187;10/09/2014
12941870;15655;10/09/2014
12941870;385786;23/10/2014
12941870;2294695;23/10/2014
12941870;6553187;23/10/2014
12941870;1796771;12/02/2015
12941870;321459;18/02/2015
12941870;43138;01/04/2015
12932265;3856871;14/05/2013
12932265;474988;24/08/2013
12929455;973550;08/04/2013
12929455;265071;08/04/2013
12929455;474988;24/08/2013
12920013;459897;12/04/2013
12920013;93018;27/05/2013
12920013;146192;19/07/2013
12920013;93018;23/10/2013
12920013;93018;24/10/2013
12917405;1342730;08/04/2013
12917405;111951;11/04/2013
12917405;1811738;24/04/2013
12917405;111951;08/05/2013
12916465;474988;24/08/2013
12908021;111951;11/04/2013
12905421;474988;24/08/2013
12901116;216296;11/04/2013
12901000;216296;11/04/2013
12900357;216296;11/04/2013
12899994;216296;11/04/2013
12896949;521109;07/04/2013
12896949;521109;08/04/2013
12896949;474988;24/08/2013
12896827;261870;23/04/2013
12896827;261870;30/04/2013
12896827;98005;03/05/2013
12896827;261870;03/05/2013
12894518;37704;11/04/2013
12894518;37704;11/04/2013
12894518;37704;11/04/2013
12894051;973550;19/07/2013
12893107;338100;15/08/2013
12893107;1142999;10/09/2013
12893107;2041512;07/11/2013
12893107;4482180;12/11/2013
12893107;291531;14/12/2013
12893107;752836;15/12/2013
12893107;363698;11/01/2014
12893107;4472083;02/05/2015
12893107;2288215;08/06/2015
12893107;4472083;20/09/2015
12891581;216296;11/04/2013
12883793;216296;11/04/2013
12883793;2113358;11/04/2013
12878742;474988;24/08/2013
12878742;431064;02/08/2014
12878742;448312;03/08/2014
12878742;431064;04/08/2014
12877566;973550;06/04/2013
12872420;1135214;06/04/2013
12872420;4001643;07/04/2013
12872420;459897;08/04/2013
12872420;1135214;08/04/2013
12872420;4001643;08/04/2013
12872420;1135214;09/04/2013
12872420;4001643;09/04/2013
12872420;690815;10/04/2013
12872420;547387;10/04/2013
12872420;46647;11/04/2013
12872420;1135214;11/04/2013
12872420;216296;11/04/2013
12872420;46647;11/04/2013
12872420;46647;11/04/2013
12872420;4001643;11/04/2013
12872420;4001643;12/04/2013
12872420;46647;12/04/2013
12872420;15655;16/04/2013
12872420;508855;17/04/2013
12872420;4001643;17/04/2013
12872420;15655;19/04/2013
12872420;284820;19/04/2013
12872420;4001643;19/04/2013
12858524;37704;11/04/2013
12856230;93018;12/05/2013
12856230;119841;12/05/2013
12856230;93018;27/05/2013
12856230;4222494;11/07/2013
12856230;93018;15/07/2013
12856230;93018;05/09/2013
12856230;119841;05/09/2013
12856230;1807044;16/09/2013
12856230;4222494;17/09/2013
12856230;1807044;17/09/2013
12856230;4222494;18/09/2013
12856230;4222494;02/10/2013
12856230;93018;02/10/2013
12856230;338488;08/10/2013
12856230;747955;02/12/2013
12856230;93018;09/12/2013
12856230;93018;06/01/2014
12856230;810008;18/09/2016
12847220;1342730;05/04/2013
12847220;518307;07/04/2013
12847220;759340;09/04/2013
12847220;111951;09/04/2013
12847220;111951;11/04/2013
12847220;333258;04/10/2013
12847220;8212468;12/09/2016
12840988;973550;04/08/2013
12832421;502633;11/04/2013
12831576;973550;06/04/2013
12823129;973550;05/04/2013
12813787;1342730;05/04/2013
12813787;1609615;07/04/2013
12813787;1342730;07/04/2013
12813787;1609615;07/04/2013
12813787;1609615;12/04/2013
12813787;93018;27/05/2013
12813787;474988;24/08/2013
12809345;1611103;19/04/2013
12809345;1611103;05/05/2013
12809345;422139;05/05/2013
12809345;1358508;07/05/2013
12809345;4583163;07/06/2013
12809345;1358508;07/06/2013
12809345;4904320;01/07/2013
12809345;1640272;10/07/2013
12809345;2919453;22/07/2013
12809345;1611103;23/07/2013
12809345;1640272;23/07/2013
12809345;360109;07/08/2013
12809345;1640272;08/08/2013
12809345;360109;09/08/2013
12809345;2919453;21/08/2013
12809345;1773856;02/11/2013
12809345;6141251;09/12/2013
12809345;228037;09/12/2013
12809345;6141251;10/12/2013
12809345;10137;10/12/2013
12809345;22988;19/03/2014
12809345;926573;26/03/2014
12809345;1761002;26/03/2014
12809345;1153097;24/01/2016
12803841;134527;07/04/2013
12803841;474988;24/08/2013
12803841;284476;24/08/2013
12803841;2822053;15/10/2013
12803841;474988;15/10/2013
12803841;134527;15/10/2013
12803841;134527;20/10/2013
12803841;134527;23/10/2013
12803841;155710;25/10/2013
12803841;686798;01/11/2013
12803841;686798;01/11/2013
12803841;134527;01/11/2013
12803841;686798;02/11/2013
12803841;2851652;13/12/2013
12803841;3177560;23/12/2013
12803841;1453981;06/03/2014
12803841;186071;30/05/2014
12803841;3629629;23/10/2015
12803841;9610263;23/10/2015
12803841;3629629;23/10/2015
12803841;9610263;25/10/2015
12803841;1703387;23/06/2016
12801394;973550;04/04/2013
12794791;973550;04/04/2013
12794609;502633;11/04/2013
12793525;330886;09/04/2013
12793044;2237846;02/06/2013
12793044;474988;24/08/2013
12793044;2685357;02/01/2014
12793044;1130792;17/09/2015
12793044;7613910;01/12/2015
12793044;391394;01/12/2015
12787803;547387;04/04/2013
12787803;862129;06/08/2013
12787803;547387;06/08/2013
12787803;1153097;19/12/2013
12785950;46647;11/04/2013
12785950;1650185;14/04/2013
12785950;46647;16/04/2013
12784441;111951;05/04/2013
12784441;111951;09/04/2013
12781161;216296;09/04/2013
12776712;1385752;03/04/2013
12776712;1385752;04/04/2013
12775722;973550;06/04/2013
12762294;474988;24/08/2013
12762294;1609615;25/08/2013
12762294;474988;28/08/2013
12762294;1609615;29/08/2013
12759332;502633;11/04/2013
12759332;502633;11/04/2013
12759332;46549;11/04/2013
12759332;502633;11/04/2013
12759332;15655;07/05/2013
12759332;46549;08/05/2013
12759332;15655;08/05/2013
12759332;46549;08/05/2013
12759332;15655;08/05/2013
12759332;46549;08/05/2013
12759332;15655;08/05/2013
12759332;46549;08/05/2013
12759332;15655;08/05/2013
12759332;216296;16/05/2013
12745269;1233481;03/04/2013
12745269;474988;24/08/2013
12742402;151735;07/04/2013
12742363;124937;05/04/2013
12742363;521109;11/04/2013
12742363;216296;11/04/2013
12731307;216296;03/04/2013
12731307;216296;04/04/2013
12729981;973550;03/04/2013
12728741;216296;03/04/2013
12728735;15655;07/05/2013
12728735;15655;07/05/2013
12728735;362939;07/05/2013
12728735;15655;08/05/2013
12727065;216296;11/04/2013
12722697;973550;04/08/2013
12705673;502633;11/04/2013
12705673;502633;11/04/2013
12705673;150349;12/04/2013
12705673;15655;07/05/2013
12705673;15655;07/05/2013
12705673;15655;07/05/2013
12705673;150349;07/05/2013
12705673;15655;07/05/2013
12705673;15655;07/05/2013
12703778;474988;24/08/2013
12702218;474988;24/08/2013
12694913;101793;02/04/2013
12694913;445106;02/04/2013
12694913;1413650;02/04/2013
12694913;101793;04/04/2013
12694913;101793;05/04/2013
12694913;2043945;05/04/2013
12694913;445106;05/04/2013
12694913;445106;05/04/2013
12694913;101793;06/04/2013
12694913;445106;06/04/2013
12694913;205913;23/04/2013
12694913;1227125;22/07/2013
